id,reporting_date,product_variant_code,product_variant_name,start_tenor,start_tenor_unit,end_tenor,end_tenor_unit,percentage,scenario_analysis_id,cashflow_frequency,percentage_type,effective_from_date,effective_to_date,is_active_flag,created_by,created_date,modified_by,modified_date,active_from,active_to,npa_category
749,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,1,Days,7,Days,3.81,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
750,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,7,Days,14,Days,4.08,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
751,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,14,Days,30,Days,7.87,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
752,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,30,Days,2,Months,8.63,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
753,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,2,Months,3,Months,9.4,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
754,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,3,Months,6,Months,21.9,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
755,2023-12-31,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,6,Months,1,Year,42.8,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
756,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,0,Days,1,Days,2.07,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
757,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,1,Days,7,Days,5.49,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
758,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,7,Days,14,Days,5.99,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
759,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,14,Days,30,Days,8.02,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
760,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,30,Days,2,Months,10.9,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
761,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,2,Months,3,Months,11.19,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
762,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,3,Months,6,Months,26.1,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
763,2023-12-31,CCOD-Availed,Cash Credit and Overdrafts - Availed,6,Months,1,Year,30.24,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
764,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,0,Days,1,Days,1.51,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
765,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,1,Days,7,Days,3.81,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
766,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,7,Days,14,Days,4.08,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
767,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,14,Days,30,Days,7.87,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
768,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,30,Days,2,Months,8.63,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
769,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,2,Months,3,Months,9.4,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
770,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,3,Months,6,Months,21.9,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
771,2023-12-31,Undisbursed Loans,Undisbursed Loans - Housing,6,Months,1,Year,42.8,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
772,2023-12-31,Undisbursed Loans,Undisbursed Loans,0,Days,1,Days,1.51,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
773,2023-12-31,Undisbursed Loans,Undisbursed Loans,1,Days,7,Days,3.81,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
774,2023-12-31,Undisbursed Loans,Undisbursed Loans,7,Days,14,Days,4.08,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
775,2023-12-31,Undisbursed Loans,Undisbursed Loans,14,Days,30,Days,7.87,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
776,2023-12-31,Undisbursed Loans,Undisbursed Loans,30,Days,2,Months,8.63,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
777,2023-12-31,Undisbursed Loans,Undisbursed Loans,2,Months,3,Months,9.4,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
778,2023-12-31,Undisbursed Loans,Undisbursed Loans,3,Months,6,Months,21.9,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
779,2023-12-31,Undisbursed Loans,Undisbursed Loans,6,Months,1,Year,42.8,Behavioural_Adjustment_Ujjivan_001,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
780,2023-10-31,PS-A,Preshipment - Availed,0,Days,1,Days,7.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
781,2023-10-31,PS-A,Preshipment - Availed,1,Days,7,Days,14.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
782,2023-10-31,PS-A,Preshipment - Availed,7,Days,14,Days,2.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
783,2023-10-31,PS-A,Preshipment - Availed,14,Days,30,Days,0.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
784,2023-10-31,PS-A,Preshipment - Availed,30,Days,2,Months,0.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
785,2023-10-31,PS-A,Preshipment - Availed,2,Months,3,Months,0.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
786,2023-10-31,PS-A,Preshipment - Availed,3,Months,6,Months,0.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
787,2023-10-31,PS-A,Preshipment - Availed,6,Months,1,Year,0.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
788,2023-10-31,PS-A,Preshipment - Availed,1,Year,3,Year,77.0,Behavioural_Adjustment_SBM_LR,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
789,2023-10-31,PS-A,Preshipment - Availed,0,Days,1,Days,7.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
790,2023-10-31,PS-A,Preshipment - Availed,1,Days,7,Days,14.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
791,2023-10-31,PS-A,Preshipment - Availed,7,Days,14,Days,2.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
792,2023-10-31,PS-A,Preshipment - Availed,14,Days,30,Days,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
793,2023-10-31,PS-A,Preshipment - Availed,30,Days,2,Months,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
794,2023-10-31,PS-A,Preshipment - Availed,2,Months,3,Months,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
795,2023-10-31,PS-A,Preshipment - Availed,3,Months,6,Months,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
796,2023-10-31,PS-A,Preshipment - Availed,6,Months,1,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
797,2023-10-31,PS-A,Preshipment - Availed,1,Year,3,Year,77.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
798,2023-10-31,PS-U,Preshipment - Unavailed,0,Days,1,Days,18.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
799,2023-10-31,PS-U,Preshipment - Unavailed,1,Days,7,Days,23.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
800,2023-10-31,PS-U,Preshipment - Unavailed,7,Days,14,Days,9.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
801,2023-10-31,PS-U,Preshipment - Unavailed,14,Days,30,Days,6.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
802,2023-10-31,PS-U,Preshipment - Unavailed,30,Days,2,Months,1.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
803,2023-10-31,PS-U,Preshipment - Unavailed,2,Months,3,Months,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
804,2023-10-31,PS-U,Preshipment - Unavailed,3,Months,6,Months,43.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
805,2023-10-31,PS-U,Preshipment - Unavailed,6,Months,1,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
806,2023-10-31,PS-U,Preshipment - Unavailed,1,Year,3,Year,0.0,Behavioural_Adjustment_SBM_LR_Reg,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
809,2024-06-30,SA,Savings Account Deposits,0,Days,1,Days,0.00714286,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
810,2024-06-30,SA,Savings Account Deposits,1,Days,7,Days,0.04285714,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
811,2024-06-30,SA,Savings Account Deposits,7,Days,14,Days,0.05,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
812,2024-06-30,SA,Savings Account Deposits,1,Years,3,Years,0.9,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
813,2024-06-30,CA,Current Account Deposits,0,Days,1,Days,0.07257221,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
814,2024-06-30,CA,Current Account Deposits,1,Days,7,Days,0.08895507,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
815,2024-06-30,CA,Current Account Deposits,7,Days,14,Days,0.05189795,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
816,2024-06-30,CA,Current Account Deposits,1,Years,3,Years,0.78657477,Suryoday_NMD_Scenario,Daily,Behavioural withdrawal,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:29:13,2024-11-20 19:29:13,2099-07-05 05:30:00,None
807,2024-06-30,CCOD-Availed,Cash Credit and Overdrafts - Availed,6,Months,1,Year,100.0,Suryoday_NMD_Scenario,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:30:54,2024-11-20 19:29:13,2099-07-05 05:30:00,None
808,2024-06-30,CCOD-Unavailed,Cash Credit and Overdrafts - Unavailed,0,Days,1,Days,100.0,Suryoday_NMD_Scenario,Daily,Credit conversion factor,None,None,Yes,revolutio_admin2.antarescentral,2024-11-20 19:29:13,revolutio_admin2.antarescentral,2024-11-20 19:31:18,2024-11-20 19:29:13,2099-07-05 05:30:00,None
